id,data_registro,tipo_ocorrencia,descricao,status,nome_declarante,nome_autor,deleted
630,2025-04-19,Calúnia,Magni ratione rerum vitae ipsa.,Encaminhado,Srta. Valentina Souza,Luiz Felipe Silveira,False
631,2025-06-27,Roubo,Excepturi vero consequuntur cupiditate.,Suspenso,Fernando Monteiro,Asafe Souza,False
632,2025-02-09,Encontro de Pessoa,Aperiam provident quis neque.,Encaminhado,Thomas Jesus,Lara Costela,False
633,2025-05-15,Estelionato,Voluptates nam voluptatum recusandae officiis.,Em Investigação,Sr. Arthur Miguel da Luz,Ísis Moraes,False
634,2025-01-13,Encontro de Cadáver,Aperiam perspiciatis assumenda nostrum perferendis temporibus voluptatem.,Em Investigação,Pedro das Neves,Antony da Conceição,False
635,2025-08-01,Receptação,Adipisci id velit nesciunt laboriosam illo ab.,Encaminhado,Isis Cirino,Carolina Sá,False
636,2025-07-14,Desaparecimento de Pessoa,Non repellat velit velit maiores incidunt adipisci adipisci.,Suspenso,Maria Flor Pacheco,Srta. Sarah Guerra,False
637,2025-10-13,Posse de Drogas,Deleniti dolore impedit deserunt pariatur.,Em Investigação,Sabrina Porto,Guilherme Novaes,False
638,2025-10-16,Encontro de Pessoa,Iure recusandae fugit ea cupiditate quasi nihil temporibus.,Concluído,Amanda Garcia,Aurora Novais,False
639,2025-06-25,Posse de Drogas,Nostrum explicabo ipsa cum quae iusto.,Cancelado,Mathias Sampaio,Emanuelly da Rosa,False
640,2025-07-17,Porte Ilegal de Arma,Numquam quasi laudantium molestiae repellat.,Suspenso,Pedro Lucas Castro,Camila Pastor,False
641,2025-05-10,Calúnia,Laborum quidem numquam officiis pariatur.,Reaberto,Renan da Conceição,Maria Isis Barros,False
642,2025-06-21,Desobediência,Eos quam nostrum nam mollitia.,Em Investigação,Theodoro da Cruz,Dr. Paulo Cunha,False
643,2025-07-22,Injúria,Optio minus reiciendis libero magni culpa.,Em Investigação,Sra. Maitê Caldeira,Sara Nascimento,False
644,2025-10-20,Encontro de Pessoa,Adipisci deleniti assumenda commodi ex.,Encaminhado,Rhavi Rocha,Brenda Monteiro,False
645,2025-10-06,Roubo,Fugiat mollitia vero debitis impedit ea.,Em Análise,Enzo Gabriel Camargo,Ana Beatriz Castro,False
646,2025-03-02,Violência Doméstica,Deserunt deserunt assumenda voluptas.,Concluído,Isadora Barbosa,Bruno Rodrigues,False
647,2025-10-05,Perturbação do Sossego/Tranquilidade,Repellat possimus praesentium eaque.,Reaberto,Dra. Ana Julia Cavalcante,Sra. Maria Eduarda Lima,False
648,2025-03-11,Desaparecimento de Pessoa,Atque at provident placeat.,Registrado,Hadassa Borges,Murilo Pinto,False
649,2025-04-22,Acidente de Trânsito,Itaque nulla sapiente non.,Concluído,Dr. Joaquim Farias,Joana Siqueira,False
650,2025-08-10,Violação de Domicílio,Id ad facilis vitae.,Reaberto,Vinicius Lopes,Agatha da Cruz,False
651,2025-08-23,Perturbação do Sossego/Tranquilidade,Ut voluptates ipsa dolorem dolorem.,Encaminhado,Gabriel Porto,Laura Silveira,False
652,2025-03-07,Embriaguez ao Volante,Minus exercitationem accusamus nostrum molestiae.,Reaberto,Lorenzo Montenegro,Letícia Pinto,False
653,2025-05-28,Injúria,Nisi molestiae architecto labore voluptates quos.,Reaberto,Maria Júlia Albuquerque,Arthur Miguel Sampaio,False
654,2025-08-16,Violação de Medida Protetiva,Omnis repellendus rerum vero quam.,Suspenso,Sophie Araújo,Maria Helena Machado,False
655,2025-04-14,Perturbação do Sossego/Tranquilidade,Ex nihil consequatur voluptatibus harum dolorem.,Suspenso,Yasmin Aragão,Bento Moraes,False
656,2025-09-12,Tentativa de Suicídio,Eius alias maiores saepe molestias minima.,Cancelado,Levi Costela,Yuri Jesus,False
657,2025-06-14,Porte Ilegal de Arma,Consequuntur nostrum reiciendis.,Registrado,Júlia Porto,Pietra Gomes,False
658,2025-04-01,Desaparecimento de Pessoa,Reiciendis consectetur illum laboriosam nihil excepturi amet.,Em Análise,Vinícius Aragão,Beatriz Dias,False
659,2025-10-10,Dano,Odio id suscipit tenetur.,Encaminhado,Gael Henrique Caldeira,Dra. Maria Sophia Fonseca,False
660,2025-03-06,Estelionato,Eius expedita eius repellendus reprehenderit dolorem amet velit.,Aguardando Validação,Maria Alice Leão,Olívia Dias,False
661,2025-10-18,Roubo,Nisi natus est quos rerum corrupti.,Em Análise,Gustavo Henrique Costa,Thomas Gonçalves,False
662,2025-08-30,Outros,Sint est eius quam ipsum placeat quas.,Reaberto,Ana Cecília Moura,Diogo Carvalho,False
663,2025-03-11,Desobediência,Culpa saepe laboriosam itaque nam.,Registrado,Antonella Azevedo,Milena Martins,False
664,2025-08-02,Injúria,Porro quam corrupti fugit sunt odit.,Suspenso,Samuel Guerra,Gabriela Gonçalves,False
665,2025-08-23,Maus-tratos a Animais,Aliquid magnam molestiae totam ut consequuntur occaecati voluptatum.,Aguardando Validação,Ravy Pimenta,Larissa Fogaça,False
666,2025-05-09,Tentativa de Suicídio,Minus asperiores reprehenderit atque sapiente itaque.,Encaminhado,Sr. João Pedro Cavalcanti,Maria da Paz,False
667,2025-05-15,Perturbação do Sossego/Tranquilidade,Quod doloremque aut rerum.,Aguardando Validação,Diogo Silva,Ísis Jesus,False
668,2025-08-05,Perturbação do Sossego/Tranquilidade,Voluptate quis vitae dolores quo.,Aguardando Validação,Camila Teixeira,Srta. Sophia Mendes,False
669,2025-05-08,Tráfico de Drogas,Amet delectus illo nulla ad.,Reaberto,Maria Alice Farias,Dr. Alexandre Siqueira,False
670,2025-08-22,Posse de Drogas,Ratione amet numquam libero nobis quo quidem inventore.,Em Análise,Sr. Gustavo Henrique Ferreira,Ryan da Conceição,False
671,2025-05-14,Danos Materiais,Nobis modi asperiores ut.,Registrado,Antony Rios,Luara Cassiano,False
672,2025-04-24,Receptação,Molestias adipisci iure vel deserunt recusandae laudantium.,Concluído,Sra. Sara Carvalho,Matheus da Mata,False
673,2025-04-13,Encontro de Cadáver,Voluptas sed dicta repellat accusantium velit.,Complementado,Sarah Fogaça,Murilo Pereira,False
674,2025-04-17,Encontro de Cadáver,Quidem sapiente provident accusantium rerum aut libero consectetur.,Suspenso,Mirella da Rosa,Luana da Conceição,False
675,2025-08-21,Tráfico de Drogas,Molestias ex modi laborum eos.,Concluído,Olivia da Rocha,Jade Rezende,False
676,2025-10-21,Homicídio,Qui eius quo eius placeat veritatis praesentium.,Cancelado,Gustavo Henrique Vieira,Ana Júlia da Cunha,False
677,2025-06-30,Danos Materiais,Nihil incidunt iure unde.,Suspenso,Bianca Carvalho,Sra. Júlia Farias,False
678,2025-01-31,Homicídio,Sunt molestias officia eveniet asperiores fugiat voluptas labore.,Em Investigação,Bella Barros,Maria Júlia Aparecida,False
679,2025-01-08,Fraude,Beatae autem fugiat a vero quam itaque.,Cancelado,Dra. Maria Sophia Macedo,Dante Araújo,False
680,2025-07-04,Tráfico de Drogas,Distinctio assumenda fugit laboriosam esse.,Registrado,Yuri da Cruz,Dra. Valentina da Conceição,False
681,2025-09-30,Porte Ilegal de Arma,Nesciunt quis impedit explicabo.,Arquivado,Josué Martins,Felipe Moura,False
682,2025-08-18,Receptação,Deserunt ullam magnam maxime pariatur praesentium.,Em Análise,Apollo Freitas,Anthony Sá,False
683,2025-01-27,Dano,Dolor pariatur porro.,Cancelado,Rafael Rios,Sarah Leão,False
684,2025-02-10,Furto,Nostrum suscipit distinctio minus vitae eos dolor quisquam.,Concluído,Anna Liz Silveira,Luna Borges,False
685,2025-03-18,Tráfico de Drogas,Nostrum porro molestias.,Em Investigação,Ana Laura Aragão,Arthur Miguel Machado,False
686,2025-08-26,Desobediência,Itaque aspernatur omnis nemo optio.,Concluído,Lucca Alves,Dante Guerra,False
687,2025-04-04,Outros,Vero fugiat amet reprehenderit adipisci.,Complementado,Eloá Novaes,Juan Souza,False
688,2025-07-17,Violação de Domicílio,Facilis qui qui pariatur blanditiis asperiores.,Concluído,Sra. Ana Beatriz Cirino,Rafael Cavalcante,False
689,2025-08-30,Ameaça,Totam facere enim debitis illo quia.,Aguardando Validação,Lorenzo Souza,Pietra Guerra,False
690,2025-06-04,Encontro de Pessoa,Quos numquam saepe est consequatur.,Complementado,Marina Monteiro,Gustavo Moura,False
691,2025-06-02,Encontro de Cadáver,Alias quod modi adipisci praesentium cumque aperiam.,Em Análise,Leonardo Melo,Caroline Sampaio,False
692,2025-09-08,Danos Materiais,Officia minima eius ratione nulla nesciunt.,Concluído,Nicolas Araújo,João Vitor Sales,False
693,2025-10-13,Violação de Domicílio,Nam excepturi a numquam.,Em Análise,Juliana Guerra,Catarina Cavalcante,False
694,2025-10-06,Porte Ilegal de Arma,Odio quis accusamus porro.,Arquivado,Maria Clara Machado,Srta. Isis Nascimento,False
695,2025-06-04,Embriaguez ao Volante,Sequi reprehenderit nesciunt quisquam quaerat.,Encaminhado,Sra. Pietra Pires,Caroline Caldeira,False
696,2025-01-31,Acidente de Trânsito,Totam eveniet aut voluptas nobis eius.,Aguardando Validação,Maria Julia Gomes,Dr. Benjamim Castro,False
697,2025-06-30,Lesão Corporal,Aspernatur autem voluptate laborum.,Aguardando Validação,Kaique Cavalcante,Aurora Ribeiro,False
698,2025-04-19,Violação de Domicílio,Corrupti libero velit non.,Cancelado,Luiza Farias,Renan Sampaio,False
699,2025-06-10,Receptação,Illum quis blanditiis nesciunt animi voluptates aut occaecati.,Em Análise,Lorena Viana,Manuela Ferreira,False
700,2025-03-22,Roubo,Alias a aperiam architecto et.,Registrado,Lucca Oliveira,Dante da Paz,False
701,2025-06-20,Tentativa de Suicídio,Consectetur perspiciatis consectetur repellat aperiam voluptatum reiciendis officia.,Complementado,Liam Moreira,Nina Jesus,False
702,2025-05-02,Dano,Voluptatem quidem repellendus aliquid nisi.,Cancelado,Gabrielly Moura,Thales da Rocha,False
703,2025-09-12,Roubo,Veniam suscipit facere quidem omnis soluta.,Cancelado,Dr. Benício Sousa,Joana Cavalcante,False
704,2025-10-08,Encontro de Pessoa,Voluptatem inventore animi.,Aguardando Validação,Luana Mendonça,Juliana Aparecida,False
705,2025-01-06,Ameaça,Voluptas vero sint corrupti ratione reprehenderit.,Arquivado,Maya Barbosa,Bárbara Porto,False
706,2025-05-28,Injúria,Sed ratione minima repellendus odio quis quasi.,Em Investigação,Valentina Pastor,Noah Freitas,False
707,2025-02-01,Encontro de Cadáver,In aliquam non soluta repellendus consectetur qui temporibus.,Registrado,Maria Laura Siqueira,José Brito,False
708,2025-08-13,Dano,Harum nihil inventore similique.,Em Investigação,Sra. Melissa Câmara,Marcos Vinicius Dias,False
709,2025-09-23,Receptação,Nam adipisci quod labore.,Encaminhado,Davi Ferreira,Giovanna da Mata,False
710,2025-09-09,Fraude,Accusamus impedit dolorem facilis laboriosam repudiandae rerum.,Arquivado,Manuela Lopes,Isabelly Caldeira,False
711,2025-02-27,Perturbação do Sossego/Tranquilidade,Quae commodi labore temporibus sint quos.,Registrado,Calebe Fonseca,Fernanda Borges,False
712,2025-03-18,Ameaça,Delectus quasi quibusdam reprehenderit minus aut quaerat.,Reaberto,Sr. Vinícius Farias,Maria Sophia Nunes,False
713,2025-04-30,Crime Cibernético,Totam recusandae illo veritatis minima animi.,Em Investigação,Eloah Moreira,Srta. Luana Rocha,False
714,2025-04-22,Lesão Corporal,Magnam dolor sunt quod architecto.,Registrado,Dr. Henry Gabriel Sá,Isaac Macedo,False
715,2025-07-16,Encontro de Pessoa,Perferendis porro dolorum dolor itaque quasi.,Encaminhado,Sra. Manuela Fernandes,Ester Vieira,False
716,2025-08-10,Porte Ilegal de Arma,Maxime repudiandae atque quia.,Em Análise,Yuri Sales,Luara Barros,False
717,2025-06-23,Injúria,Labore sapiente corrupti voluptas corporis quos ut.,Aguardando Validação,Catarina Leão,Rhavi Araújo,False
718,2025-07-10,Estelionato,Non officiis officiis a modi modi tempore.,Em Análise,Vicente Freitas,Helena Ribeiro,False
719,2025-08-19,Receptação,Amet inventore quas assumenda.,Em Investigação,Luísa Albuquerque,Bento Barbosa,False
720,2025-02-03,Tentativa de Suicídio,Quasi illo ab numquam repellendus eos consequuntur.,Registrado,Mariane Carvalho,Emanuel Castro,False
721,2025-09-25,Desobediência,Beatae similique asperiores a odit explicabo explicabo repellat.,Em Investigação,Ísis Borges,Luiz Otávio Fogaça,False
722,2025-02-14,Violência Doméstica,Molestiae ipsa dolor repellendus inventore.,Reaberto,Gael Pacheco,Luiz Miguel Lima,False
723,2025-02-18,Ameaça,Recusandae totam architecto fugiat.,Arquivado,Anna Liz Pereira,Gael Lopes,False
724,2025-03-17,Difamação,Voluptates natus ad quibusdam.,Aguardando Validação,Sra. Ana Carolina Moraes,Davi Lucca Costa,False
725,2025-08-28,Desaparecimento de Pessoa,Itaque explicabo totam vitae dolore amet possimus error.,Em Análise,Lorena Lima,Sr. Arthur Miguel Ramos,False
726,2025-10-01,Ameaça,Consectetur molestias recusandae quam nihil quibusdam assumenda cumque.,Em Análise,Arthur da Luz,Beatriz Rocha,False
727,2025-09-15,Outros,Inventore modi consequatur excepturi non laboriosam dolorem.,Em Investigação,Eloá da Mota,Ayla Sales,False
728,2025-09-28,Danos Materiais,Provident debitis optio vel eius.,Reaberto,Luara da Costa,Maria Sophia Campos,False
729,2025-03-18,Desaparecimento de Pessoa,Minus rem cumque deleniti saepe.,Encaminhado,Maria Alice Rocha,Gael Aragão,False
730,2025-08-20,Dano,Blanditiis ipsa alias.,Cancelado,José Pedro Farias,Sra. Maya Novais,False
731,2025-04-09,Maus-tratos a Animais,Officiis quae sapiente nisi similique beatae asperiores occaecati.,Encaminhado,Antonella Duarte,Lucas Ribeiro,False
732,2025-03-20,Injúria,Eaque reprehenderit aut quod repellendus.,Reaberto,Luna Monteiro,Valentim Fogaça,False
733,2025-10-01,Violência Doméstica,Aperiam harum laudantium.,Cancelado,Isadora Pastor,Mariah Silveira,False
734,2025-08-10,Violência Doméstica,Aliquam dolor maiores quibusdam fuga molestias.,Arquivado,Dra. Maysa da Cruz,Augusto Moraes,False
735,2025-05-27,Acidente de Trânsito,Iure nihil reiciendis ea.,Arquivado,Gabriel Câmara,Dra. Joana Nascimento,False
736,2025-01-20,Acidente de Trânsito,Ad numquam dolorem a.,Registrado,Nina da Rocha,Gabriela Vieira,False
737,2025-08-14,Danos Materiais,Maiores quod dolores vero.,Cancelado,Sra. Maria Luiza Rios,Miguel Abreu,False
738,2025-01-31,Estelionato,Nulla asperiores reprehenderit facere voluptas harum soluta.,Concluído,Dr. Enzo Gabriel Alves,Lucca Carvalho,False
739,2025-08-10,Violência Doméstica,Quod distinctio veritatis temporibus quisquam quam.,Aguardando Validação,Diego Silva,Marcelo Machado,False
740,2025-07-10,Violação de Medida Protetiva,Sit reiciendis temporibus nobis alias.,Aguardando Validação,Luiz Otávio Pastor,Luna Moreira,False
741,2025-02-01,Homicídio,Quasi cumque aut magnam neque accusantium.,Arquivado,Anthony Cardoso,Maria Cecília Porto,False
742,2025-01-26,Dano,Veniam suscipit provident magni necessitatibus maiores facere.,Reaberto,Cauê Aragão,Cecilia Cardoso,False
743,2025-09-04,Encontro de Pessoa,Unde labore rem earum sequi enim minus.,Reaberto,Ravi Lucca Souza,Dra. Heloísa Gomes,False
744,2025-09-27,Posse de Drogas,Unde esse beatae.,Em Análise,Sr. Levi Sampaio,Theo Montenegro,False
745,2025-07-26,Violação de Domicílio,Quasi vel earum beatae modi possimus voluptatem.,Aguardando Validação,Ravi Vieira,Dr. Ravy Aparecida,False
746,2025-10-19,Perturbação do Sossego/Tranquilidade,Nisi repellendus molestiae itaque ab quo.,Encaminhado,Maria Clara da Mota,Dr. Kevin Ribeiro,False
747,2025-07-31,Encontro de Cadáver,Dolorem sequi quas deleniti.,Registrado,Bruno Cirino,Maitê Sales,False
748,2025-02-28,Violação de Domicílio,Dicta quaerat sint exercitationem blanditiis sit explicabo.,Reaberto,Sr. André da Paz,Gustavo Henrique Cassiano,False
749,2025-05-02,Difamação,Qui perferendis sed repudiandae mollitia sint voluptatibus.,Complementado,Nina Pereira,Sr. Luiz Henrique Ferreira,False
750,2025-03-09,Acidente de Trânsito,Odit possimus inventore nulla ipsam.,Aguardando Validação,Arthur Viana,Luísa Araújo,False
751,2025-03-11,Receptação,Facilis fugiat nesciunt laudantium recusandae commodi.,Concluído,Dr. Diogo Ribeiro,Erick Vargas,False
752,2025-04-01,Difamação,Blanditiis exercitationem tenetur nesciunt ea officia laboriosam dignissimos.,Concluído,Srta. Letícia da Luz,Luara Azevedo,False
753,2025-09-08,Desaparecimento de Pessoa,Adipisci laudantium corrupti sunt doloribus illo illum.,Complementado,Caio Barros,Sr. Carlos Eduardo Cassiano,False
754,2025-07-30,Tentativa de Suicídio,Iure vitae recusandae totam pariatur ipsa.,Cancelado,Raul Fogaça,Liz Pacheco,False
755,2025-10-03,Fraude,Hic repellendus illum nulla velit.,Arquivado,Marcelo Fonseca,Dra. Melina Vieira,False
756,2025-04-26,Posse de Drogas,Nulla aperiam est expedita quo ullam.,Suspenso,Clara da Rocha,Vinícius da Cunha,False
757,2025-05-28,Encontro de Pessoa,Quam iure optio fuga blanditiis.,Aguardando Validação,Enzo Gabriel Machado,Vitor Gabriel Sousa,False
758,2025-03-02,Violação de Medida Protetiva,Ducimus beatae omnis suscipit iste.,Em Investigação,Srta. Emilly Caldeira,Calebe Gomes,False
759,2025-07-19,Homicídio,Non labore culpa animi ipsa autem iste.,Suspenso,Ana Laura Fogaça,Oliver Cavalcante,False
760,2025-06-03,Danos Materiais,Necessitatibus earum accusantium ullam debitis.,Complementado,Antonella Porto,Dra. Hadassa Pereira,False
761,2025-07-28,Roubo,Neque maxime sapiente ullam minus officiis.,Arquivado,Marcelo Duarte,João Gabriel Brito,False
762,2025-02-02,Posse de Drogas,Iste exercitationem cum nesciunt.,Cancelado,Luiz Otávio Montenegro,Paulo Guerra,False
763,2025-09-29,Difamação,Molestiae maxime quaerat odit.,Complementado,Vicente Silva,Laura Cassiano,False
764,2025-04-03,Maus-tratos a Animais,Suscipit blanditiis accusamus harum cum.,Concluído,Sr. Lucca Rios,Maria Sophia Siqueira,False
765,2025-10-13,Acidente de Trânsito,Eveniet sequi libero quaerat consequatur.,Arquivado,Antônio Borges,Vinicius Guerra,False
766,2025-01-21,Encontro de Cadáver,Odit accusantium nam deleniti id.,Em Investigação,Catarina Nascimento,Letícia Rios,False
767,2025-02-12,Desaparecimento de Pessoa,Minus vero esse quaerat esse accusamus maiores.,Complementado,Felipe Novaes,João Pedro Ferreira,False
768,2025-05-01,Outros,Sunt eaque a deserunt iste.,Registrado,Maria Flor Monteiro,Ana Luiza da Rocha,False
769,2025-07-14,Crime Cibernético,Impedit a eaque quaerat ipsam occaecati autem.,Arquivado,Daniel Brito,João Gabriel Ferreira,False
770,2025-06-25,Estelionato,Et quaerat ratione laborum.,Concluído,Maria Luiza Gomes,Isabel Lopes,False
771,2025-06-18,Lesão Corporal,Cupiditate quaerat consequatur.,Suspenso,Dra. Caroline Castro,Dr. Bryan Cardoso,False
772,2025-07-07,Maus-tratos a Animais,Tempore laboriosam culpa corporis.,Registrado,Pedro Henrique Costa,Srta. Lara Cunha,False
773,2025-04-16,Outros,Necessitatibus molestias et excepturi nihil delectus consequuntur.,Aguardando Validação,Aylla Rezende,Pedro Miguel Nunes,False
774,2025-05-12,Calúnia,Tempora accusantium dolorem cum.,Aguardando Validação,Sr. Miguel Nascimento,Lavínia Freitas,False
775,2025-02-06,Perturbação do Sossego/Tranquilidade,Amet ullam minus fugiat non.,Aguardando Validação,Lucas Gabriel Duarte,Carolina Peixoto,False
776,2025-08-31,Calúnia,Doloribus tenetur vitae temporibus illum rem quibusdam repudiandae.,Encaminhado,Vinicius Castro,Ryan da Rocha,False
777,2025-08-25,Fraude,Illum iste doloremque vero vitae eligendi vel.,Complementado,Lorena Mendes,Thiago Nascimento,False
778,2025-04-10,Desobediência,Distinctio quidem occaecati cumque velit.,Registrado,Stella Gomes,João Felipe Souza,False
779,2025-08-10,Danos Materiais,Molestias numquam eos consequuntur provident illum.,Cancelado,Ágatha Azevedo,Mirella Melo,False
780,2025-08-20,Posse de Drogas,Corporis sed facilis incidunt.,Em Análise,Gael Fogaça,Sra. Maria Helena Nascimento,False
781,2025-08-24,Difamação,Expedita eius repellendus quae ad.,Complementado,Sabrina Costela,Sophia Rios,False
782,2025-02-08,Acidente de Trânsito,Quis excepturi iure consequatur id cum.,Registrado,Marina Gomes,Jade Câmara,False
783,2025-05-30,Encontro de Cadáver,Aspernatur et esse magni facere.,Cancelado,Kevin Macedo,Maria Julia Rodrigues,False
784,2025-01-11,Violência Doméstica,Quas aut aliquam alias.,Cancelado,João Pedro Azevedo,Luna Pereira,False
785,2025-01-21,Desaparecimento de Pessoa,Praesentium expedita rem eaque illum a similique.,Concluído,Sra. Sophie da Cunha,Juan Novaes,False
786,2025-09-20,Perturbação do Sossego/Tranquilidade,Quia assumenda non corporis harum deserunt.,Concluído,Larissa Camargo,Dr. Ian Marques,False
787,2025-08-24,Desaparecimento de Pessoa,Tenetur quae reiciendis ducimus occaecati.,Arquivado,Davi Luiz Gonçalves,Levi da Rocha,False
788,2025-08-13,Porte Ilegal de Arma,Accusantium pariatur laudantium voluptates suscipit aspernatur.,Arquivado,Sr. Guilherme Macedo,Joaquim Lima,False
789,2025-07-29,Furto,Eligendi perspiciatis alias minima id praesentium.,Suspenso,Theo Garcia,Lavínia Nogueira,False
790,2025-01-30,Fraude,Veritatis nulla earum officiis cupiditate.,Concluído,Emanuel Novais,Otto Costela,False
791,2025-04-07,Injúria,Ipsam facere distinctio molestiae hic.,Arquivado,Rhavi Montenegro,Dr. Renan Mendes,False
792,2025-03-19,Violação de Domicílio,Mollitia voluptatibus dolores veritatis.,Arquivado,Dr. Cauã Sampaio,Luiz Miguel Lopes,False
793,2025-07-22,Desobediência,Soluta officiis laboriosam consectetur facilis sint.,Encaminhado,Pedro Miguel Moraes,Leandro da Cunha,False
794,2025-03-05,Desacato,Eaque perferendis doloremque.,Encaminhado,Heitor Monteiro,Davi Miguel Pinto,False
795,2025-05-07,Posse de Drogas,Sunt maiores totam aut odit fugit vel.,Registrado,Diogo Casa Grande,Dra. Elisa Brito,False
796,2025-07-13,Furto,Commodi odit saepe maiores numquam.,Suspenso,Cauê Casa Grande,Dr. Guilherme Montenegro,False
797,2025-03-14,Embriaguez ao Volante,Aperiam blanditiis natus minima.,Arquivado,Henry Azevedo,Srta. Luna Nunes,False
798,2025-04-12,Embriaguez ao Volante,Quia voluptatum assumenda laudantium.,Concluído,Nina Pastor,Gabriela Dias,False
799,2025-10-03,Maus-tratos a Animais,Possimus fugit nulla quas.,Encaminhado,Gustavo Henrique Jesus,Maria Isis da Mata,False
800,2025-06-05,Desaparecimento de Pessoa,Veniam repellat debitis pariatur nemo ratione deleniti.,Complementado,Bárbara Rezende,Sophie Fonseca,False
801,2025-03-04,Encontro de Pessoa,Sunt nihil ratione quo voluptate sunt veniam.,Concluído,Ísis Pimenta,Daniela Moraes,False
802,2025-07-24,Violação de Medida Protetiva,Ex delectus sequi earum quam perferendis aspernatur.,Em Investigação,Beatriz da Costa,Camila da Cruz,False
803,2025-01-01,Homicídio,Veritatis tenetur incidunt vero doloremque officiis nihil rem.,Concluído,Ana Vitória Guerra,Augusto Azevedo,False
804,2025-06-26,Embriaguez ao Volante,Libero possimus aliquam esse magnam nisi eligendi architecto.,Em Investigação,Maria Júlia Porto,Sra. Cecilia Ramos,False
805,2025-03-13,Receptação,Eveniet ullam voluptatibus dolorum ut.,Reaberto,Manuela da Luz,José da Rosa,False
806,2025-02-20,Difamação,Corrupti ea similique minus corporis laborum.,Encaminhado,Srta. Gabriela da Mota,Srta. Gabrielly Siqueira,False
807,2025-02-11,Encontro de Cadáver,Eos error voluptatem fugiat.,Concluído,Manuella da Mata,Agatha Melo,False
808,2025-05-21,Danos Materiais,Rerum numquam rem ea dolore ratione.,Cancelado,Paulo da Luz,Sr. Rhavi Correia,False
809,2025-07-31,Difamação,Ea quaerat eveniet illum molestiae nulla cumque.,Complementado,Ana Cecília Lima,Benício Alves,False
810,2025-01-23,Desobediência,Numquam modi aspernatur molestias provident quidem.,Suspenso,Natália Marques,Fernando Ribeiro,False
811,2025-01-11,Homicídio,Quas vel ex eaque laboriosam fugiat.,Registrado,Ana Laura Pires,Elisa Gomes,False
812,2025-06-20,Porte Ilegal de Arma,Sit distinctio tenetur unde quidem beatae non.,Arquivado,Isadora Macedo,Sr. Isaque Martins,False
813,2025-05-02,Desacato,Aperiam dolorum nostrum cupiditate nobis rerum sunt.,Em Investigação,Benicio Borges,Pedro Miguel Castro,False
814,2025-04-30,Estelionato,Maxime esse molestias facilis nostrum voluptatibus sed.,Complementado,Sr. Luiz Otávio Fonseca,Letícia Cassiano,False
815,2025-07-02,Homicídio,Tenetur placeat laudantium aspernatur eius exercitationem distinctio.,Em Investigação,Luiz Miguel Montenegro,Maria Alice Gomes,False
816,2025-04-15,Encontro de Pessoa,Enim animi ab nostrum labore sapiente minima.,Suspenso,Dr. Yan da Conceição,Natália da Rocha,False
817,2025-08-23,Estelionato,A dolor adipisci facilis.,Em Análise,Murilo da Rocha,Nicolas Macedo,False
818,2025-07-31,Fraude,Harum modi omnis velit.,Arquivado,Alexandre Mendonça,Maitê Oliveira,False
819,2025-07-11,Perturbação do Sossego/Tranquilidade,Nihil doloribus explicabo odit quibusdam qui incidunt eum.,Cancelado,Alícia Guerra,Luiz Otávio Cavalcante,False
820,2025-01-24,Maus-tratos a Animais,Voluptas eius fugiat earum.,Aguardando Validação,Melissa Silva,Maria Fernanda da Rocha,False
821,2025-08-27,Maus-tratos a Animais,Id fugit eos error tempore accusantium dolore.,Concluído,Ana Cecília Cardoso,Dr. Nicolas Nascimento,False
822,2025-04-03,Crime Cibernético,Harum maxime minus occaecati.,Reaberto,Antonella Siqueira,Sophie Melo,False
823,2025-09-30,Desacato,Nam vitae minus sint voluptas asperiores dolor.,Em Investigação,Diogo Monteiro,Dra. Marina Dias,False
824,2025-09-14,Furto,Consequatur ipsa illo pariatur.,Em Investigação,Vitor da Rocha,Raul Moura,False
825,2025-08-31,Desobediência,Natus odio nam.,Em Investigação,Vitor Hugo Araújo,Luiz Felipe Carvalho,False
826,2025-03-25,Desacato,Eligendi perferendis cumque doloremque doloribus quidem aperiam.,Concluído,Melina da Luz,Laura Cirino,False
827,2025-09-06,Desobediência,Quos architecto possimus illum.,Concluído,Enzo Gabriel Lopes,Alana das Neves,False
828,2025-01-06,Desacato,Excepturi dolor blanditiis magnam sapiente eaque.,Reaberto,Dr. Léo Pacheco,Caio Silveira,False
829,2025-02-22,Posse de Drogas,Voluptates quam consequuntur possimus aliquam.,Concluído,Emilly Duarte,Maria Vitória Rios,False
830,2025-07-29,Lesão Corporal,Temporibus officiis adipisci ullam distinctio similique consequuntur.,Concluído,Dra. Maria Clara Vieira,Eduarda Rodrigues,False
831,2025-03-09,Dano,Maiores dolore harum saepe voluptatibus.,Concluído,André Silva,Ayla Costela,False
832,2025-05-02,Ameaça,Nisi alias deleniti odit.,Reaberto,Melissa da Luz,Miguel Farias,False
833,2025-06-19,Violação de Medida Protetiva,Fuga eos sunt porro earum.,Arquivado,Vinícius da Rocha,Theodoro Lima,False
834,2025-02-08,Outros,Ipsa quam est magni.,Arquivado,Hadassa Vasconcelos,Brayan da Cunha,False
835,2025-02-26,Desacato,Deleniti eligendi quia aliquid architecto aliquid.,Reaberto,Dr. André Cavalcante,Benjamim Leão,False
836,2025-10-12,Tentativa de Suicídio,Quidem dolorem blanditiis dolorum earum.,Complementado,Benicio Oliveira,Dom Silva,False
837,2025-01-31,Tentativa de Suicídio,Iste officiis itaque voluptates.,Cancelado,Sophie Andrade,Thales Andrade,False
